Frequency (Hz)	Level (dB)
17781.042480	-120.122063
17781.715393	-120.873299
17782.388306	-121.747726
17783.061218	-121.832489
17783.734131	-122.171799
17784.407043	-123.269455
17785.079956	-121.670845
17785.752869	-121.600822
17786.425781	-120.168198
17787.098694	-120.871719
17787.771606	-122.806541
17788.444519	-126.083588
17789.117432	-118.374840
17789.790344	-120.269203
17790.463257	-120.313751
17791.136169	-120.523056
17791.809082	-120.327042
17792.481995	-118.340691
17793.154907	-116.420052
17793.827820	-114.733315
17794.500732	-114.834785
17795.173645	-120.482117
17795.846558	-121.001358
17796.519470	-119.745415
17797.192383	-124.900169
17797.865295	-120.828972
17798.538208	-119.510078
17799.211121	-118.979904
17799.884033	-127.573433
17800.556946	-124.798607
17801.229858	-117.297813
17801.902771	-118.953568
17802.575684	-120.583313
17803.248596	-120.172081
17803.921509	-124.781891
17804.594421	-132.943329
17805.267334	-126.565361
17805.940247	-121.586113
17806.613159	-125.850479
17807.286072	-126.304474
17807.958984	-121.247749
17808.631897	-123.117332
17809.304810	-122.082794
17809.977722	-120.158554
17810.650635	-123.650604
17811.323547	-122.539490
17811.996460	-118.406410
17812.669373	-117.687355
17813.342285	-116.554375
17814.015198	-121.057785
17814.688110	-122.595604
17815.361023	-116.487396
17816.033936	-115.516411
17816.706848	-119.247986
17817.379761	-119.821014
17818.052673	-118.093704
17818.725586	-118.747330
17819.398499	-121.677864
17820.071411	-118.676643
17820.744324	-116.945442
17821.417236	-119.057343
17822.090149	-119.471458
17822.763062	-124.373924
17823.435974	-125.413269
17824.108887	-118.761765
17824.781799	-118.429298
17825.454712	-121.034447
17826.127625	-125.488220
17826.800537	-125.915237
17827.473450	-118.975060
17828.146362	-118.136162
17828.819275	-120.653900
17829.492188	-124.146561
17830.165100	-122.558472
17830.838013	-122.070236
17831.510925	-121.803246
17832.183838	-122.041870
17832.856750	-120.520370
17833.529663	-119.558716
17834.202576	-117.268127
17834.875488	-119.360893
17835.548401	-120.186546
17836.221313	-115.802071
17836.894226	-115.900391
17837.567139	-119.177887
17838.240051	-121.836723
17838.912964	-121.935211
17839.585876	-119.621986
17840.258789	-115.788841
17840.931702	-112.687340
17841.604614	-116.624649
17842.277527	-117.458313
17842.950439	-115.483070
17843.623352	-116.828545
17844.296265	-120.399445
17844.969177	-121.402145
17845.642090	-116.466194
17846.315002	-120.378708
17846.987915	-115.693672
17847.660828	-116.563568
17848.333740	-120.041412
17849.006653	-116.712646
17849.679565	-114.439583
17850.352478	-114.820610
17851.025391	-116.948769
17851.698303	-116.515144
17852.371216	-114.969948
17853.044128	-115.698425
17853.717041	-116.513062
17854.389954	-116.699097
17855.062866	-117.364449
17855.735779	-117.060623
17856.408691	-116.412033
17857.081604	-117.008530
17857.754517	-116.304459
17858.427429	-120.048325
17859.100342	-122.006058
17859.773254	-123.826378
17860.446167	-122.184952
17861.119080	-120.424911
17861.791992	-116.647667
17862.464905	-120.130737
17863.137817	-118.538551
17863.810730	-114.224159
17864.483643	-115.342903
17865.156555	-114.826302
17865.829468	-116.057808
17866.502380	-114.387016
17867.175293	-115.034874
17867.848206	-116.207687
17868.521118	-113.451561
17869.194031	-113.431023
17869.866943	-113.627739
17870.539856	-114.457054
17871.212769	-112.713585
17871.885681	-111.804268
17872.558594	-109.382309
17873.231506	-108.391457
17873.904419	-109.284035
17874.577332	-109.210312
17875.250244	-107.274521
17875.923157	-105.002892
17876.596069	-102.708969
17877.268982	-102.643906
17877.941895	-102.336266
17878.614807	-104.652290
17879.287720	-105.796425
17879.960632	-102.569504
17880.633545	-98.722618
17881.306458	-96.269684
17881.979370	-94.098991
17882.652283	-92.640755
17883.325195	-91.578918
17883.998108	-91.026840
17884.671021	-90.227432
17885.343933	-90.033936
17886.016846	-89.632332
17886.689758	-89.540604
17887.362671	-89.391808
17888.035583	-89.474960
17888.708496	-89.646431
17889.381409	-89.832008
17890.054321	-90.064758
17890.727234	-90.586571
17891.400146	-90.968628
17892.073059	-91.412796
17892.745972	-91.989807
17893.418884	-92.719910
17894.091797	-93.345444
17894.764709	-94.191650
17895.437622	-95.016670
17896.110535	-96.094040
17896.783447	-96.919334
17897.456360	-98.373764
17898.129272	-99.076508
17898.802185	-100.661469
17899.475098	-101.860413
17900.148010	-103.291374
17900.820923	-104.392365
17901.493835	-106.358894
17902.166748	-107.303436
17902.839661	-110.451370
17903.512573	-110.240799
17904.185486	-114.299408
17904.858398	-115.553207
17905.531311	-118.130562
17906.204224	-119.628044
17906.877136	-118.837753
17907.550049	-116.804314
17908.222961	-119.204842
17908.895874	-118.011925
17909.568787	-113.409836
17910.241699	-120.903847
17910.914612	-116.618835
17911.587524	-120.808327
17912.260437	-118.307541
17912.933350	-119.007317
17913.606262	-120.313377
17914.279175	-120.849068
17914.952087	-114.997971
17915.625000	-115.070328
17916.297913	-119.868240
17916.970825	-121.398560
17917.643738	-122.266228
17918.316650	-119.376740
17918.989563	-118.797005
17919.662476	-123.255226
17920.335388	-120.948006
17921.008301	-119.251427
17921.681213	-121.434555
17922.354126	-121.677460
17923.027039	-125.793793
17923.699951	-124.942490
17924.372864	-126.088829
17925.045776	-121.471764
17925.718689	-116.714973
17926.391602	-119.763031
17927.064514	-121.099762
17927.737427	-120.591774
17928.410339	-122.194794
17929.083252	-122.287346
17929.756165	-122.114563
17930.429077	-120.688995
17931.101990	-120.673538
17931.774902	-125.726913
17932.447815	-125.669357
17933.120728	-125.808823
17933.793640	-122.987518
17934.466553	-119.146553
17935.139465	-117.662994
17935.812378	-118.342918
17936.485291	-118.538078
17937.158203	-117.984283
17937.831116	-116.863846
17938.504028	-118.598946
17939.176941	-120.532379
17939.849854	-122.323746
17940.522766	-119.644859
17941.195679	-116.685394
17941.868591	-117.601418
17942.541504	-118.911606
17943.214417	-118.793571
17943.887329	-118.742546
17944.560242	-121.581345
17945.233154	-121.605354
17945.906067	-119.355415
17946.578979	-121.136620
17947.251892	-120.570038
17947.924805	-119.799118
17948.597717	-117.083420
17949.270630	-121.582504
17949.943542	-120.369446
17950.616455	-122.513161
17951.289368	-120.769157
17951.962280	-118.664482
17952.635193	-117.636307
17953.308105	-128.146103
17953.981018	-125.129028
17954.653931	-122.612755
17955.326843	-123.065239
17955.999756	-121.175323
17956.672668	-123.215958
17957.345581	-128.923004
17958.018494	-127.953812
17958.691406	-124.454643
17959.364319	-121.014656
17960.037231	-123.356903
17960.710144	-121.619141
17961.383057	-117.313812
17962.055969	-118.765259
17962.728882	-129.942886
17963.401794	-118.433540
17964.074707	-120.082291
17964.747620	-120.641945
17965.420532	-123.749702
17966.093445	-122.300110
17966.766357	-121.850487
17967.439270	-126.150673
17968.112183	-129.089081
17968.785095	-121.227417
17969.458008	-121.558273
17970.130920	-123.392097
17970.803833	-121.015480
17971.476746	-123.830116
17972.149658	-124.354004
17972.822571	-123.225739
17973.495483	-121.094391
17974.168396	-118.000893
17974.841309	-120.603127
17975.514221	-123.748550
17976.187134	-126.394974
17976.860046	-119.319946
17977.532959	-115.100922
17978.205872	-117.505371
17978.878784	-120.600540
17979.551697	-120.024208
17980.224609	-128.476654
17980.897522	-122.967758
17981.570435	-125.753906
17982.243347	-119.617767
17982.916260	-117.020721
17983.589172	-121.077896
17984.262085	-123.661110
17984.934998	-122.268250
17985.607910	-124.556297
17986.280823	-122.313393
17986.953735	-119.709167
17987.626648	-119.057587
17988.299561	-122.596588
17988.972473	-122.502487
17989.645386	-123.089409
17990.318298	-122.178032
17990.991211	-123.004707
17991.664124	-123.168709
17992.337036	-125.357880
17993.009949	-122.923317
17993.682861	-119.240578
17994.355774	-116.492157
17995.028687	-120.217575
17995.701599	-123.822266
17996.374512	-119.635307
17997.047424	-117.471962
17997.720337	-116.878685
17998.393250	-118.632828
17999.066162	-122.973473
17999.739075	-118.518204
18000.411987	-118.876831
18001.084900	-123.971329
18001.757813	-120.411522
18002.430725	-121.375038
18003.103638	-130.066650
18003.776550	-127.158386
18004.449463	-125.701691
18005.122375	-122.779160
18005.795288	-121.789513
18006.468201	-122.577858
18007.141113	-123.099457
18007.814026	-120.895248
18008.486938	-119.618637
18009.159851	-122.018845
18009.832764	-121.437805
18010.505676	-120.207291
18011.178589	-118.405045
18011.851501	-120.009132
18012.524414	-120.708946
18013.197327	-115.891991
18013.870239	-120.697456
18014.543152	-119.906944
18015.216064	-119.570297
18015.888977	-120.378639
18016.561890	-117.577522
18017.234802	-115.665306
18017.907715	-120.425201
18018.580627	-126.646233
18019.253540	-119.527039
18019.926453	-117.064148
18020.599365	-116.614403
18021.272278	-116.993874
18021.945190	-117.383430
18022.618103	-116.374512
18023.291016	-120.279579
18023.963928	-119.933113
18024.636841	-122.329239
18025.309753	-125.440140
18025.982666	-126.417656
18026.655579	-120.355614
18027.328491	-118.160576
18028.001404	-121.334770
18028.674316	-122.714775
18029.347229	-117.203667
18030.020142	-118.172348
18030.693054	-120.801376
18031.365967	-119.874237
18032.038879	-116.202858
18032.711792	-116.849457
18033.384705	-117.024109
18034.057617	-115.853996
18034.730530	-123.260315
18035.403442	-122.001480
18036.076355	-127.276505
18036.749268	-121.481461
18037.422180	-126.521111
18038.095093	-120.671570
18038.768005	-119.555878
18039.440918	-120.974846
18040.113831	-124.078011
18040.786743	-120.355637
18041.459656	-118.589203
18042.132568	-123.466354
18042.805481	-122.774040
18043.478394	-120.566353
18044.151306	-123.463493
18044.824219	-118.355698
18045.497131	-118.444458
18046.170044	-119.118660
18046.842957	-118.984131
18047.515869	-117.376823
18048.188782	-118.322899
18048.861694	-122.879478
18049.534607	-119.804558
18050.207520	-118.856926
18050.880432	-126.118713
18051.553345	-121.524994
18052.226257	-119.162079
18052.899170	-120.532318
18053.572083	-123.497253
18054.244995	-123.207642
18054.917908	-121.936485
18055.590820	-124.836563
18056.263733	-128.520676
18056.936646	-128.953873
18057.609558	-124.748650
18058.282471	-122.757141
18058.955383	-118.361526
18059.628296	-117.459061
18060.301208	-117.984932
18060.974121	-116.113335
18061.647034	-118.991745
18062.319946	-122.718864
18062.992859	-127.071396
18063.665771	-126.945328
18064.338684	-123.151604
18065.011597	-121.644135
18065.684509	-122.260788
18066.357422	-117.115128
18067.030334	-118.849541
18067.703247	-128.032471
18068.376160	-119.725479
18069.049072	-122.466766
18069.721985	-123.710068
18070.394897	-122.720779
18071.067810	-122.419937
18071.740723	-122.654663
18072.413635	-127.344772
18073.086548	-122.711914
18073.759460	-122.028221
18074.432373	-121.379410
18075.105286	-121.547104
18075.778198	-122.107567
18076.451111	-121.663406
18077.124023	-124.885521
18077.796936	-126.008888
18078.469849	-123.805199
18079.142761	-124.133263
18079.815674	-120.000008
18080.488586	-121.680649
18081.161499	-128.544434
18081.834412	-120.865227
18082.507324	-124.394318
18083.180237	-120.921097
18083.853149	-121.765259
18084.526062	-120.443657
18085.198975	-116.550102
18085.871887	-119.537437
18086.544800	-122.671387
18087.217712	-120.597130
18087.890625	-118.183937
18088.563538	-117.973480
18089.236450	-119.638817
18089.909363	-121.612495
18090.582275	-121.621399
18091.255188	-120.326134
18091.928101	-119.859268
18092.601013	-124.451424
18093.273926	-116.839813
18093.946838	-117.388710
18094.619751	-117.466736
18095.292664	-118.565498
18095.965576	-124.416679
18096.638489	-123.057610
18097.311401	-120.108330
18097.984314	-122.802956
18098.657227	-120.757767
18099.330139	-120.512627
18100.003052	-119.720001
18100.675964	-116.921883
18101.348877	-119.258583
18102.021790	-121.287926
18102.694702	-118.508751
18103.367615	-118.796364
18104.040527	-123.152817
18104.713440	-122.745537
18105.386353	-121.259392
18106.059265	-120.066193
18106.732178	-120.733727
18107.405090	-121.621025
18108.078003	-118.936607
18108.750916	-119.496513
18109.423828	-120.297783
18110.096741	-120.405418
18110.769653	-120.328178
18111.442566	-120.891251
18112.115479	-120.329819
18112.788391	-123.834778
18113.461304	-123.785828
18114.134216	-123.415802
18114.807129	-121.684097
18115.480042	-120.494270
18116.152954	-126.408501
18116.825867	-119.550514
18117.498779	-120.254341
18118.171692	-121.482529
18118.844604	-123.592514
18119.517517	-130.796387
18120.190430	-125.329681
18120.863342	-122.866943
18121.536255	-122.578896
18122.209167	-121.751503
18122.882080	-122.224838
18123.554993	-122.685257
18124.227905	-123.564682
18124.900818	-118.917397
18125.573730	-121.181358
18126.246643	-122.506866
18126.919556	-123.031219
18127.592468	-121.616859
18128.265381	-121.178932
18128.938293	-119.482513
18129.611206	-119.628006
18130.284119	-121.498787
18130.957031	-121.043503
18131.629944	-127.891396
18132.302856	-118.924683
18132.975769	-119.834236
18133.648682	-122.347412
18134.321594	-118.604965
18134.994507	-118.521904
18135.667419	-120.812302
18136.340332	-120.524635
18137.013245	-122.314255
18137.686157	-118.993469
18138.359070	-117.424248
18139.031982	-119.722572
18139.704895	-127.237785
18140.377808	-122.269150
18141.050720	-122.340584
18141.723633	-120.181992
18142.396545	-122.694176
18143.069458	-123.117485
18143.742371	-124.964378
18144.415283	-123.629196
18145.088196	-127.347504
18145.761108	-121.141701
18146.434021	-119.132637
18147.106934	-119.701118
18147.779846	-119.562904
18148.452759	-117.500763
18149.125671	-116.391922
18149.798584	-118.637390
18150.471497	-123.675880
18151.144409	-124.590897
18151.817322	-120.909096
18152.490234	-121.665024
18153.163147	-120.877930
18153.836060	-123.054596
18154.508972	-123.265717
18155.181885	-123.565331
18155.854797	-122.886551
18156.527710	-128.238998
18157.200623	-126.313316
18157.873535	-120.878189
18158.546448	-120.126266
18159.219360	-120.968796
18159.892273	-121.766113
18160.565186	-117.022545
18161.238098	-116.259369
18161.911011	-124.801208
18162.583923	-122.022377
18163.256836	-125.667030
18163.929749	-122.329681
18164.602661	-122.439110
18165.275574	-121.175674
18165.948486	-117.640335
18166.621399	-117.268860
18167.294312	-119.473976
18167.967224	-126.627457
18168.640137	-126.351471
18169.313049	-119.422752
18169.985962	-116.858971
18170.658875	-118.683487
18171.331787	-120.928093
18172.004700	-115.931160
18172.677612	-116.863838
18173.350525	-120.734093
18174.023438	-121.263680
18174.696350	-118.009354
18175.369263	-117.256790
18176.042175	-118.981186
18176.715088	-118.807335
18177.388000	-123.240547
18178.060913	-120.168304
18178.733826	-117.786827
18179.406738	-119.707069
18180.079651	-119.818169
18180.752563	-118.314896
18181.425476	-118.499435
18182.098389	-119.936081
18182.771301	-117.973900
18183.444214	-116.527046
18184.117126	-117.592178
18184.790039	-119.381729
18185.462952	-119.256271
18186.135864	-118.300301
18186.808777	-119.681847
18187.481689	-119.341820
18188.154602	-123.343117
18188.827515	-125.908295
18189.500427	-124.492104
18190.173340	-124.991722
18190.846252	-125.170959
18191.519165	-123.192863
18192.192078	-121.972656
18192.864990	-122.808983
18193.537903	-125.722145
18194.210815	-125.801086
18194.883728	-125.164291
18195.556641	-122.067146
18196.229553	-125.174347
18196.902466	-121.761147
18197.575378	-118.973000
18198.248291	-120.345642
18198.921204	-118.898209
18199.594116	-116.625359
18200.267029	-115.237122
18200.939941	-117.732399
18201.612854	-117.868065
18202.285767	-117.690254
18202.958679	-120.838989
18203.631592	-125.594337
18204.304504	-121.379623
18204.977417	-118.843834
18205.650330	-120.357933
18206.323242	-119.041199
18206.996155	-116.874344
18207.669067	-118.619072
18208.341980	-124.070412
18209.014893	-119.575241
